"ord_buyer_gln";"ord_supplier_gln";"supplier_acc_name";"varname";"supplier_city";"region_name";"pos_product_num";"pos_description";"unit_name";"group_name";"pos_amount_order_calc";"pos_orderedquantity"
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;(КОР) БУЛКА С ОТРУБЯМИ НАРЕЗКА 0,3КГ СМАК;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;"300Г БУЛКА С ОТРУБЯМИ НАРЕЗ";шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;Булка с отрубями 1 с 0,3кг упак (Свердловск.ХМК);шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;БУЛКА С ОТРУБЯМИ 1С 300Г СМАК;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;БУЛКА С ОТРУБЯМИ 1С НАР 0.3КГ СМАК;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;Булка с отрубями нарезка 300 г СМАК();шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;Булка с отрубями нарезка п/п 300г СМАК;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;БУЛКА СМАК 300Г С ОТРУБЯМИ 1 СОРТ НАРЕЗКА;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;Булка СМАК с отрубями 1с нар (Россия) 300г;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;СМАК Булочка с отрубями 300г;шт.;Хлебобулочная продукция;55338426.7;3055775
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;Х/б Смак Булка с отрубями 1с нарезка 300г;шт.;Хлебобулочная продукция;3927.7;217
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413001846;СМАК Хлеб ЧУСОВСКОЙ 300г;шт.;Хлебобулочная продукция;7422156.6;534014
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413001846;ХЛЕБ ЧУСОВСКОЙ ПОДОВЫЙ 300Г СМАК;шт.;Хлебобулочная продукция;2780.0;200
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;(КОР) ПЛЮШКА МОСКОВСКАЯ 200Г СМАК;шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;"200Г ПЛЮШКА МОСКОВСКАЯ";шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;Плюшка Московская в/с 0,2кг упак (Свердловск.ХМК);шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;ПЛЮШКА МОСКОВСКАЯ ВС 0.2КГ СМАК;шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;ПЛЮШКА МОСКОВСКАЯ ВС 200Г СМАК;шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;Плюшка Московская т/у 200г СМАК;шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;Плюшка Смак Московская 200г();шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;СМАК Плюшка МОСКОВСКАЯ в/с 200г;шт.;Хлебобулочная продукция;15450933.0;878019
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;Х/б Смак Плюшка Московская 200г;шт.;Хлебобулочная продукция;1214.4;69
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;(КОР) ХЛЕБ ТАЕЖНЫЙ РЖАН.ЗАВАРНОЙ 350Г СМАК;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;(КОР)ХЛЕБ ТАЕЖНЫЙ РЖАНОЙ ЗАВАРНОЙ 0,35КГ СМАК;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;"350Г ХЛЕБ ТАЕЖНЫЙ РЖАНОЙ ФОРМ";шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;СМАК Хлеб ТАЕЖНЫЙ ржаной заварной 350г;шт.;Хлебобулочная продукция;7741161.0;415116
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;ХЛЕБ СМАК 350Г ТАЕЖНЫЙ;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;ХЛЕБ ТАЕЖНЫЙ  0,35 КГ;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;Хлеб Таежный 350 г СМАК();шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;Хлеб Таежный п/п 350гр СМАК;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;ХЛЕБ ТАЕЖНЫЙ РЖАНОЙ 0.35КГ СМАК;шт.;Хлебобулочная продукция;421.2;27
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;(КОР) КРУАССАН С ВАРЁНОЙ СГУЩЕН. 50Г СМАК;шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;(КОР)КРУАССАН С ВАРЁНОЙ СГУЩЕНКОЙ 50Г СМАК;шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;"50Г КРУАССАН С ВАР СГУЩЕНКОЙ";шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;Круассан с вареной сгущенкой 50 г СМАК();шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;Круассан СМАК с вареной сгущенкой (Россия) 50г;шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;Круассаны со сгущенкой т/у 60г СМАК;шт.;Хлебобулочная продукция;405;45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;СМАК Круассаны с вар.сгущен.50г;шт.;Хлебобулочная продукция;4777726.5;530799
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;"(КОР) ПОЛОСКА СЛОЕНАЯ ""СМАК"" 80Г";шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;(КОР)ПОЛОСКА СЛОЕНАЯ 80Г СМАК;шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;"80Г ПОЛОСКА СЛОЕНАЯ СМАК";шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;ПОЛОСКА СЛОЕНАЯ ВС 2*40ГР СМАК;шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;Полоска Слоеная СМАК 0,08кг пл (Свердловск.ХМК);шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;Полоска слоеная Смак 80 г СМАК();шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;Полоска слоеная Смак п/п 80г СМАК;шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;Полоска СМАК слоеная в/с (Россия) 80г;шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;СМАК Полоска слоеная 80г;шт.;Хлебобулочная продукция;13140275.1;1476619
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;Х/б Смак Полоска слоеная в/с 80г;шт.;Хлебобулочная продукция;970.1;109
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;СЛОЙКА С СЫРОМ 180Г СМАК;шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;Слойка с сыром в/с 180г СМАК;шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;Слойка с сыром в/с пшен 180г п/у(СМАК);шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;СЛОЙКА С СЫРОМ ПЭ 0.18КГ СМАК;шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;Слойка СМАК с сыром (Россия) 2*90г;шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;СЛОЙКИ С СЫРОМ  2 ШТ*0,09КГ;шт.;Хлебобулочная продукция;2808.6;93
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;СМАК Слойка с сыром в/с    180г;шт.;Хлебобулочная продукция;25050944.3;829600
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;СДОБА ВОЛШЕБСТВО  0,1КГ;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;Сдоба Волшебство 100 г СМАК();шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;СДОБА ВОЛШЕБСТВО 100Г СХМК;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;Сдоба Волшебство в/с 0,1кг упак (Свердловск.ХМК) :35;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;Сдоба Волшебство в/с п/п 100гр СМАК;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;СДОБА ВОЛШЕБСТВО ВС 0.1КГ СМАК;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;Сдоба СМАК Волшебство в/с (Россия) 100г;шт.;Хлебобулочная продукция;1314.0;90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;СМАК Сдоба ВОЛШЕБСТВО в/с  100г;шт.;Хлебобулочная продукция;14630816.4;1002258
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;"330Г БАТОН НАРЕЗНОЙ 1С НАР";шт.;Хлебобулочная продукция;1435.5;87
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;Батон Нарезной 1с пшен нарезка 330г п/у(СМАК);шт.;Хлебобулочная продукция;1435.5;87
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;БАТОН НАРЕЗНОЙ НАР 1С 0.33КГ СМАК;шт.;Хлебобулочная продукция;1435.5;87
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;Батон Нарезной нарезка 330г СМАК();шт.;Хлебобулочная продукция;1435.5;87
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;Батон СМАК Нарезной (Россия) 330г;шт.;Хлебобулочная продукция;1435.5;87
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;СМАК Батон НАРЕЗНОЙ нарезка 330г;шт.;Хлебобулочная продукция;13873294.5;840921
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;(КОР) КРУАССАН СЛОЕНЫЙ С НАЧИН  50-60Г СМАК;шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;(КОР)КРУАССАН СЛОЕНЫЙ С НАЧИНКОЙ 50-60Г СМАК;шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;"60Г КРУАССАН С ЗЕМЛЯНИКОЙ";шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;Круассан с земляникой 60 г СМАК();шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;Круассан с фруктово-ягодной начинкой п/п 60гр СМАК;шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;Круассан СМАК с земляникой (Россия) 60г;шт.;Хлебобулочная продукция;154.5;15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;Круассаны СМАК с начинк.в/с 60г;шт.;Хлебобулочная продукция;1692918.3;164375
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;(КОР) ХЛЕБ СМАК ФОРМОВОЙ ДЛЯ ТОСТОВ 275Г;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;(КОР)ХЛЕБ ФОРМОВОЙ ДЛЯ ТОСТОВ 0,275КГ СМАК;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;СМАК Хлеб форм.нарезн.в/с  300г;шт.;Хлебобулочная продукция;25155084.7;1192390
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;Х/б Смак Хлеб Тостовый нарезка 275г;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;"Хлеб ""Смак"" в/с пш нарезка 275г п/у(Свердловский ХМК)";шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;ХЛЕБ СМАК 0,275КГ;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;Хлеб Смак нарезка п/п 275гр ОАО СМАК;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;ХЛЕБ СМАК ТОСТОВЫЙ ВС 0.275КГ СМАК;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;ХЛЕБ СМАК ФОРМОВОЙ НАРЕЗКА 275Г СХМК;шт.;Хлебобулочная продукция;2426.5;115
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;(КОР) ХЛЕБ БОРОДИНСКИЙ 0,35КГ СМАК;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;"350Г ХЛЕБ БОРОДИНСКИЙ";шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;СМАК Хлеб БОРОДИНСКИЙ      350г;шт.;Хлебобулочная продукция;39505020.1;2161923
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;Х/б Смак Хлеб Бородинский рж-пш 350г;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;Хлеб Бородинский 350 г СМАК();шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;Хлеб Бородинский п/п 350г СМАК;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;Хлеб Бородинский рж/пш 0,35кг упак (Свердловск.ХМК);шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;ХЛЕБ БОРОДИНСКИЙ РЖ/ПШ 0.35КГ СМАК;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;ХЛЕБ БОРОДИНСКИЙ ФОРМОВОЙ 350Г СМАК;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;Хлеб СМАК Бородинский (Россия) 350г;шт.;Хлебобулочная продукция;2708.1;153
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;(КОР) СЛОЙКА АППЕТИТНАЯ 100Г  СМАК;шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;"100Г СЛОЙКА АППЕТИТНАЯ";шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;СЛОЙКА АППЕТ КАРТ НАЧ ВС 0.1КГ СМАК;шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;СЛОЙКА АППЕТИТНАЯ 100Г СМАК;шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;Слойка Аппетитная в/с 0,1кг упак (Свердловск.ХМК);шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;Слойка Аппетитная с картофельной начинкой в/с п/п 100г СМАК;шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;Слойка Смак Аппетитная 100г();шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;СМАК Слойка Аппетитная 100г;шт.;Хлебобулочная продукция;18695432.9;1545215
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;Х/б Смак Слойка Аппетитная в/с 100г;шт.;Хлебобулочная продукция;1585.1;131
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;(КОР) СЛОЙКА С ТВОРОГОМ 100Г  СМАК;шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;"100Г СЛОЙКА С ТВОРОГОМ";шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;Сдоба Слойка с творогом 100г Смак;шт.;Хлебобулочная продукция;27532392.9;1521303
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;Слойка с творогом 100 г СМАК();шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;СЛОЙКА С ТВОРОГОМ 100Г СМАК;шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;Слойка с творогом в/с 0,1кг упак (Свердловск.ХМК);шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;СЛОЙКА С ТВОРОГОМ ВС 0.1КГ СМАК;шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;Слойка с творогом п/п 100г СМАК;шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;Слойка СМАК с творогом (Россия) 100г;шт.;Хлебобулочная продукция;2389.2;132
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;(КОР) СЛОЙКА ЛИМОННАЯ 50Г СМАК;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;"50Г СЛОЙКА ЛИМОННАЯ";шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;Слойка Лимонная 50 г СМАК();шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;СЛОЙКА ЛИМОННАЯ 50Г СМАК;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;Слойка Лимонная в/с 0,05кг упак (Свердловск.ХМК) :50;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;Слойка Лимонная в/с п/п 50г СМАК;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;СЛОЙКА ЛИМОННАЯ ВС 50ГР СМАК;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;СЛОЙКА СМАК 50Г ЛИМОННАЯ В/С;шт.;Хлебобулочная продукция;1022.0;140
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;СМАК Слойка Лимонная 50г;шт.;Хлебобулочная продукция;11665838.3;1598549
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;Кренделек слоеный 60 г СМАК();шт.;Хлебобулочная продукция;273.7;23
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;Кренделек слоеный 60г СМАК;шт.;Хлебобулочная продукция;273.7;23
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;КРЕНДЕЛЕК СЛОЕНЫЙ 60Г СМАК;шт.;Хлебобулочная продукция;273.7;23
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;КРЕНДЕЛЕК СЛОЕНЫЙ ВС 60ГР СМАК;шт.;Хлебобулочная продукция;273.7;23
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;Крендель слоеный в/с 0,06кг упак (Свердловск.ХМК) :50;шт.;Хлебобулочная продукция;273.7;23
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;Сдоба Крендель слоеный 60г Смак;шт.;Хлебобулочная продукция;2212950.7;185975
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;(КОР) СЛОЙКА НЕЖНАЯ С НАЧИНКОЙ В/С 100Г СМАК;шт.;Хлебобулочная продукция;1128.8;68
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;"100Г СЛОЙКА НЕЖНАЯ ТРЮФЕЛЬ";шт.;Хлебобулочная продукция;1128.8;68
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;СЛОЙКА НЕЖНАЯ 100Г СМАК;шт.;Хлебобулочная продукция;1128.8;68
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;Слойка Нежная в/с трюф.нач 0,1кг (СМАК);шт.;Хлебобулочная продукция;1128.8;68
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;Слойка Нежная с трюфельной начинкой 100 г СМАК();шт.;Хлебобулочная продукция;1128.8;68
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;Слойка Нежная с трюфельной начинкой п/п 100г СМАК;шт.;Хлебобулочная продукция;1128.8;68
