"ord_buyer_gln";"ord_supplier_gln";"supplier_acc_name";"varname";"supplier_city";"region_name";"pos_product_num";"pos_description";"group_name";"pos_amount_order_calc";"pos_orderedquantity";"pos_weight_kg"
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413000313;(КОР) БУЛКА С ОТРУБЯМИ НАРЕЗКА 0,3КГ СМАК;Хлебобулочная продукция;5034336.7;277995;83398.5
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413001846;СМАК Хлеб ЧУСОВСКОЙ 300г;Хлебобулочная продукция;3712468.3;267107;80132.10000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413003802;(КОР) ПЛЮШКА МОСКОВСКАЯ 200Г СМАК;Хлебобулочная продукция;1717849.8;97619;19523.80000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004137;(КОР) ХЛЕБ ТАЕЖНЫЙ РЖАН.ЗАВАРНОЙ 350Г СМАК;Хлебобулочная продукция;860503.4;46148;16151.80000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004243;(КОР) КРУАССАН С ВАРЁНОЙ СГУЩЕН. 50Г СМАК;Хлебобулочная продукция;682879.5;75867;3793.35000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004359;"(КОР) ПОЛОСКА СЛОЕНАЯ ""СМАК"" 80Г";Хлебобулочная продукция;1314900.6;147760;11820.80000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004601;СЛОЙКА С СЫРОМ 180Г СМАК;Хлебобулочная продукция;3581113.7;118594;21346.92000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413004632;СДОБА ВОЛШЕБСТВО  0,1КГ;Хлебобулочная продукция;1830001.8;125361;12536.1
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005059;"330Г БАТОН НАРЕЗНОЙ 1С НАР";Хлебобулочная продукция;2313412.0;140226;46274.58000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005080;(КОР) КРУАССАН СЛОЕНЫЙ С НАЧИН  50-60Г СМАК;Хлебобулочная продукция;241977.9;23495;1409.70000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005141;(КОР) ХЛЕБ СМАК ФОРМОВОЙ ДЛЯ ТОСТОВ 275Г;Хлебобулочная продукция;2797166.3;132590;36462.25000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413005325;(КОР) ХЛЕБ БОРОДИНСКИЙ 0,35КГ СМАК;Хлебобулочная продукция;3952939.3;216330;75715.50
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006193;(КОР) СЛОЙКА АППЕТИТНАЯ 100Г  СМАК;Хлебобулочная продукция;2078679.3;171807;17180.70000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006230;(КОР) СЛОЙКА С ТВОРОГОМ 100Г  СМАК;Хлебобулочная продукция;3061278.5;169151;16915.10000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006247;(КОР) СЛОЙКА ЛИМОННАЯ 50Г СМАК;Хлебобулочная продукция;1297112.7;177741;8887.05000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413006537;Кренделек слоеный 60 г СМАК();Хлебобулочная продукция;369053.2;31015;1860.90000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007060;(КОР) СЛОЙКА НЕЖНАЯ С НАЧИНКОЙ В/С 100Г СМАК;Хлебобулочная продукция;1725825.2;103972;10397.20000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007169;"(КОР) ХЛЕБ ""РУССКИЙ"" 0,3КГ СМАК";Хлебобулочная продукция;4197551.4;279903;83970.9
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007206;"(КОР) ХЛЕБ ""КАЙЗЕР"" БЕЗДРОЖЖЕВОЙ 0,3КГ СМАК";Хлебобулочная продукция;1543497.8;45623;13686.9
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413007435;"150Г СЛОЙКА ДВОЙНАЯ СЛАДОСТЬ";Хлебобулочная продукция;2464330.0;89612;13441.80000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413008333;(КОР)БУЛОЧКА ИЗЮМКА 160Г СМАК;Хлебобулочная продукция;3332644.0;174495;27919.20000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413008449;(КОР) ХЛЕБ ДЕРЕВЕНСКИЙ НАРЕЗКА 0,3КГ СМАК;Хлебобулочная продукция;1741866.8;110272;33081.6
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413008647;"50Г БУЛ СМАКОВИЧКА С ГЛАЗУР";Хлебобулочная продукция;1226473.0;168010;8400.50000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009163;"(КОР)БАТОН ФИРМЕННЫЙ ""СМАК"" НАРЕЗ 0,3КГ СМАК";Хлебобулочная продукция;511586.6;24837;7451.1
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009187;"(КОР) ХЛЕБ ""ПОЛЬЗА"" 0,3КГ СМАК";Хлебобулочная продукция;1764857.4;46227;13868.1
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009217;(КОР) ХЛЕБ ПРЕМИУМ НАРЕЗ 0,35КГ СМАК;Хлебобулочная продукция;888796.7;26802;9380.70
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009798;(КОР) ХЛЕБ ДЕМИДОВСКИЙ 0,35КГ СМАК;Хлебобулочная продукция;750892.3;34927;12224.45
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009835;"(КОР) СДОБА""КАПУЧИНО"" В/С 100Г СМАК";Хлебобулочная продукция;3369536.9;196984;19698.40000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009897;(КОР)БУЛОЧКИ ДЛЯ ХОТ-ДОГА 150Г/3ШТ СМАК;Хлебобулочная продукция;1196673.5;108801;48960.45000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009910;(КОР)БУЛОЧКИ ДЛЯ ГАМБУРГЕРА 4Х60Г СМАК;Хлебобулочная продукция;1253367.3;69989;16797.36
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413009934;(КОР)БРИОШЬ С ШОКОЛАДОМ 6Х45Г СМАК;Хлебобулочная продукция;3766102.1;102145;27579.15
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010015;(КОР)БРИОШЬ С ИЗЮМОМ 6Х45Г СМАК;Хлебобулочная продукция;675464.1;18495;4993.65
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010053;(КОР)ХЛЕБ ДОМАШНИЙ 0,5КГ СМАК;Хлебобулочная продукция;2353561.5;86532;43266.0
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010060;(КОР) БУЛОЧКИ ФРАНЦУЗСКИЕ МОЛОЧ. В/С 6ШТХ30Г СМАК;Хлебобулочная продукция;1934656.6;86766;15617.88000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010091;БУЛОЧКИ СМАК ФРАНЦУЗСКИЕ БУЛОЧКИ МОЛОЧНЫЕ 6ШТ 0,18 КГ П/П СМАК РОССИЯ;Хлебобулочная продукция;144765.2;4765;5146.20
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010107;Бриошь с шоколадом п/п 6шт*45гр АО СМАК;Хлебобулочная продукция;265257.9;5507;1486.89000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010114;Бриошь с изюмом п/п 6шт*45гр АО СМАК;Хлебобулочная продукция;243012.8;5056;1365.12000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010220;(КОР) ХЛЕБ ДАЧНЫЙ 0,35КГ СМАК;Хлебобулочная продукция;1016770.8;31174;10910.90
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010237;(КОР) БАТОН МОЛОЧНЫЙ НАРЕЗНОЙ 0,3КГ СМАК;Хлебобулочная продукция;6945852.4;408381;122514.3
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010350;(КОР)БАТОН ПОДМОСКОВНЫЙ НАРЕЗКА 0,38КГ СМАК;Хлебобулочная продукция;3401796.8;160498;60989.24
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010367;(КОР)ХЛЕБ С СЕМЕЧКАМИ НАРЕЗКА 0,23КГ СМАК;Хлебобулочная продукция;2266110;151074;34747.02
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010374;(КОР)ХЛЕБ БАБУШКИН ПОДОВЫЙ НАРЕЗ 230Г СМАК;Хлебобулочная продукция;3696627.6;256626;59023.98000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010916;"200Г РОГАЛИКИ КЛУБНИЧН НАЧ";Хлебобулочная продукция;548040.0;13819;2763.80000000000000000000
4606038001260;4603413999990;СМАК;"АО ""СМАК""";Екатеринбург;Свердловская обл.;4603413010923;"200Г РОГАЛИКИ С КАРАМЕЛЬЮ";Хлебобулочная продукция;522081.2;13163;2632.60000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009640013;Батон РОССИЙСКИЙ в/с нар.250г;Хлебобулочная продукция;4890.9;357;89.25000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009641454;"400Г ПЛЕТЕНКА С МАКОМ";Хлебобулочная продукция;188172.90;8982;3592.80000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009642192;Сдоба Калач Сибирский 1с 400г;Хлебобулочная продукция;132978.78;6606;2642.40000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009642505;Хлеб Греческий заварной 2с 400г;Хлебобулочная продукция;18585.0;630;252.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009642932;(КОР)БАРАНКИ САХАРНЫЕ С МАКОМ В/С 0,35 КУ ХК;Хлебобулочная продукция;2299944.20;136820;47887.00
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009643397;(КОР) СУХАРИКИ-ГРЕНКИ РЖАНЫЕ С СОЛЬЮ 0,2КГ КУ ХК;Сушка;51509.16;3582;716.4
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009643892;Батон ПОДМОСКОВНЫЙ в/с нар.300г;Хлебобулочная продукция;63903.0;4623;1386.90000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009644585;УРАЛЬСКИЙ Хлеб Монастырский под нарез 250г п/п (Каменск ХК);Хлебобулочная продукция;77050.98;5238;1309.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009644677;Батон РУССКИЙ 1с нар.300г;Хлебобулочная продукция;1274.25;75;22.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009644806;(КОР)СУХАРИКИ-ГРЕН. ПШЕНИЧ. С СОЛЬЮ 0,2КГ КУ ХК;Сушка;124243.20;8640;1728.0
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009644820;(КОР)БАРАНКИ ВАНИЛЬНЫЕ 0,35КГ КУ ХК;Хлебобулочная продукция;1431793.30;87380;30583.00
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645308;Батон СОЛНЕЧНЫЙ с каротином в/с 300г;Хлебобулочная продукция;5266.56;312;93.60000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645339;"350Г ХЛЕБ БОРОДИНСКИЙ";Хлебобулочная продукция;65448;3636;1272.60000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645353;"500Г ХЛЕБ ДОМАШНИЙ НОВ. НАР.";Хлебобулочная продукция;352412.64;22707;11353.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645445;УРАЛЬСКИЙ ХЛЕБ Хлеб Каменский нарез пол300г п/п(Каменс-Урал);Хлебобулочная продукция;73764.60;5790;1737.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645469;"600ГХЛЕБ КАМЕНСКИЙ В/С НАРЕЗКА";Хлебобулочная продукция;315924.84;17226;10335.60000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645476;"600Г ХЛЕБ КАМЕНСКИЙ В/С";Хлебобулочная продукция;225253.71;12237;7342.20000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645728;(КОР) ХЛЕБ КРЕСТЬЯНСКИЙ 1С ФОР ГОРЯЧ. 0,5КГ К-УР;Хлебобулочная продукция;350606.16;22023;11011.5
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645742;(КОР) ХЛЕБ КРЕСТЬЯНСКИЙ ФОРМОВОЙ 1С НАР. 0,5КГ К-;Хлебобулочная продукция;366804.18;21438;10719.0
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645803;УРАЛЬСКИЙ ХЛЕБ Хлеб Крестьянский нарез550г п/п(Каменск-Урал);Хлебобулочная продукция;150427.62;7758;4266.90000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645834;Хлеб КРЕСТЬЯНСКИЙ под.в/с 275г;Хлебобулочная продукция;3718.98;291;80.02500000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645902;Хлеб ЧУСОВСКОЙ под.2с 550г;Хлебобулочная продукция;73400.01;4638;2550.90000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009645964;"500Г ХЛЕБ ЧУСОВСКОЙ";Хлебобулочная продукция;4968.84;282;141.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009646275;"300Г БАТОН НАРЕЗНОЙ НАРЕЗКА";Хлебобулочная продукция;226882.89;15009;4502.70000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009646428;КАМЕНСК-УР.ХК Сушки КАМЕНСКИЕ НАРОД.250г;Сушка;480362.40;30120;7530.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009646435;КАМЕНСК-УР.ХК Сушки КАМЕНСКИЕ мак.250г;Сушка;427612.20;28400;7100.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607009646442;КАМЕНСК-УР.ХК Сушки КАМЕНСКИЕ прост.250г;Сушка;468112.40;30860;7715.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012485205;УРАЛ.ХЛ.Хлеб РЖАНОЕ ЧУДО 350г;Хлебобулочная продукция;1163.31;51;17.85000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012485229;УРАЛ.ХЛ.Хлеб РЖАНОЕ ЧУДО с сем.подс.350г;Хлебобулочная продукция;1393.74;54;18.90000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012485403;УРАЛЬСКИЙ ХЛ.Хлеб ПШЕНИЧНЫЙ формов.250г;Хлебобулочная продукция;3118.74;354;88.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012485991;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ 500г;Хлебобулочная продукция;5451.0;345;172.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012486288;Тесто Уральское дрожжевое сдобное 1кг;Кондитерские изделия;163.15;5;5
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012486288;Тесто Уральское дрожжевое сдобное 1кг;Хлебобулочная продукция;192843.30;5910;5910
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012486332;Тесто Уральское пельменное 1кг;Хлебобулочная продукция;32264.4;1002;1002
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012486400;УРАЛ.ХЛ.Хлеб УРАЛЬСКИЙ НОВЫЙ 300г;Хлебобулочная продукция;4729.44;354;106.20000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607012486486;Хлеб ДАРНИЦКИЙ новый 500г;Хлебобулочная продукция;1181.98;113;56.50000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018110217;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ вит.форм.500г;Хлебобулочная продукция;36863.10;1998;999.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018110293;БАТОН СТУДЕНЧЕСКИЙ 300Г СЫСЕРТЬ;Хлебобулочная продукция;134848.08;11496;3448.80000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018111733;"300Г БАГЕТ С ЛУКОМ";Хлебобулочная продукция;130577.44;6808;2042.40000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018112617;(КОР) ХЛЕБ ЧУСОВСКОЙ ФОРМОВОЙ НАРЕЗКА  0,5 КГ СЫСЕ;Хлебобулочная продукция;243122.34;14226;7113.0
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018112952;"250Г ХЛЕБ ЧУСОВСКОЙ НАР";Хлебобулочная продукция;644.40;72;18.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607018113126;(КОР)КЕКС СВЕРДЛОВСКИЙ 0,5КГ СЫСЕРТЬ;Кондитерские изделия;436970.1;7521;3760.5
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607029980052;УРАЛ.ХЛ.Хлеб ДЕМИДОВСКИЙ НОВЫЙ 350г;Хлебобулочная продукция;41834.52;1638;573.30000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607029982384;"350Г ХЛЕБ ЗЕРНОВОЙ МИКС";Хлебобулочная продукция;48599.46;1794;627.90000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043964298;КОПЕЙСКИЙ ХК Хлеб ПШЕНИЧНЫЙ 1с 500г;Хлебобулочная продукция;1522887.30;197010;98505.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043965837;УРАЛ.ХЛ.Манник 400г;Кондитерские изделия;299757.04;5976;2390.40000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966568;УРАЛ.ХЛ.Маффины с нач.джем 400г;Хлебобулочная продукция;270207.52;5840;2336.00000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966575;УРАЛ.ХЛ.Маффины с нач.йогурт.400г;Хлебобулочная продукция;331646.40;6712;2684.80000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966582;УРАЛ.ХЛ.Маффины с нач.вк.вар.сгущ.400г;Хлебобулочная продукция;311462.00;6544;2617.60000000000000000000
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966599;УРАЛ.ХЛ.Маффины с творож.нач.400г;Хлебобулочная продукция;311999.20;6304;2521.60000000000000000000
